Tumbuna 109	saporo tf kuikape kopi khaingu kha umo nge umo phomo khe khaingu nge	ol tok displa ston tamiok ya tasol na ol displa ol bikpla diwai ya
Tumbuna 113	kaik apu maha apu kha umo hokapuna aram oroka womu khaingu nge ngu saporo pai nakha sahimana yone umo hoka makipuna hae pene maha khamare khaining imu khaiwa	mipla katim go daun lo graun nau na ino olsem tamiok blo yu mekim na salim kam lo na mipla bai hariap lo katim diwai igo daun hariap
Tumbuna 118	saporo a erepe kuikapi khaingu kha umo nge apu hapo kapu kha nge	em displa ston tamiok tasol mipla save sotim ol diwai ya nau
Tumbuna 127	kanapa khaingu opitoupu hipuna hai ine ukipu imaipu	displa gaden ya mipla kamapim kaikai na mipla save kukim na kaikai
Tumbuna 134	maha khaino ekhamu wo hokane khai nge	em kam lo displa graun na em bin mekim wok ya
Tumbuna 138	a laip ekhono a e anga ekhono khaipu khaino nge ngu khaipu	a nau laip a yes displa taim yumi stap ya em yumi stap
Tumbuna 140	na ima moko nge hambukhu khaingu are	olsem na stori blo mi ya inap lo em
Mamia 53	hamunge wo epi puhi emaipi khaingu yopu nge	ol man sa wok na kisim mani, mipla kam lo displa hap
Mamia 55	yopi khaingu yopi khapina	ol kam stap lo displa hap
Mamia 71	opekho yopi no khapina kha khaingu para wopi ahe mukhimu khai?	ating ol kam stap hia na ol mas i go?
Mamia 83	weka wepi haikhu khaingu ikipi weka api kha hamame yopi hita etapina kha yopu	ol go lusim ol meri lo hap na ol kam kisim mipla na mipla kam
Mamia 88	Stː hia moko khomorae nge ngu yomu ambukhu khaingu are	Stː sotpla tok blo mi2a, em kam inap olsem
TokGusap 44	yoho araiku yoho araiku ngae epa khai?	paia longtaim mi tok pinis a?
TokGusap 71	tf ekhe yamu khai	em tudak
TokGusap 73	ekhe yamu khai	em tudak
TokGusap 75	haringuni yamu khai em,em ekhe yamu khai	em tudak
Paia.Tr 1	Yóho Inóngemu Yónekhai	paia i kamap olsem wanem
TP2.Tr 3	emamukhai	em bin putim
PpM3 22	hae itae ngu khaipi opopo khimi khamaipu khaino ngu pe	ol save stap tasol na ol samting yumi save werim ya em nogat
PpM3 24	warakhui ngu okeipi kha khapina khai kohe	em ol pasim malo na ol bin stap na
PpM3 31	opopo tf ekhono khimini khapu khamaipu khaino	ol samting nau yumi werim na stap ya
PpM3 44	wo api ipi kha khapina khai	ol planim na kaikai nau ol bin stap
Susap 19	nohe hapokamaipi khaingu umo	mambu ol save katim tu em
Susap 42	pira hamumu khaino para pupukamaipi, kohe hamumu pupuka	het , ol save drilim hul lo hia, na ol drilim hul
Susap 52	phephekapina khanong tomu khaino	ol bai brukim na em bai kain olsem
Susap 58	pakene api khanong maipi khaino	ol save sapim olsem
Susap 71	hamumu khaino para pupukakepi, hamumu araiku kora ni	ol bai drilim hul lo hia, hul pastaim mi toktok ya
Susap 73	uso nge ngu kerkera apina hamumu khaingu khane para oita womu	ol bai suim rop lo displa hul go daun
Susap 74	khaino nge ahe araiku sahikhu khaiya khaino nge	lukim wanpla mi mekim pinis ya
Susap 84	akeko hamumu oini kakapimu inong imu khaine yomu ngu kiku	wanem ya ,hul tamblo em kam pas, olsem na kam
Susap 133	moko nge ngu khaning imu khai, ngu ake ngae ekhu yokhu ambukhu ara khaingu	stori em olsem, olsem na mi stori kam inap olsem
E15 23	Yoho rikhímukhai.	em hotim skin i stap
E15 27	*Yoho rikhínekhai.	bad for "em bin hotim skin lo paia"
E15 29	Sono ekhámukhai.	em waswas pinis
E15 31	Sono ekhánekhai.	em waswas pinis
E15 33	Maha ekhámukhai.	em pundaun lo graun
E15 36	Maha ekhánekhai.	em pundaun pinis lo graun
E15 37	Isímukhai.	em slip i stap
E15 40	Isínekhai.	em slip pinis long en (bed)
E15 47	Opopo ímukhai.	em kaikai yet (samting stap lo maus)
E15 48	Opopo ímukhai.	em kaikai pinis
E15 51	Opopo ínekhai.	em kaikai pinis
E15 53	Ihe ámukhai.	em kilim pik
E15 55	Ihe ánekhai.	em kilim pik longtaim
E15 57	Ihe araiku ámukhai?	em kilim (pik) pinis a?
E15 59	Moko̠ emukhai.	em toktok pinis
E15 60	Moko̠ emukhai.	em harim olgeta tok pinis
E15 63	Moko énekhai.	longtaim em bin toktok
E15 66	Im ngeyamukhai.	em lukluk lo mi i stap (nau)
E15 68	Im ngeyanekhai.	em bin lukim mi
E15 69	Warakhúi okémukhai.	em pasim maro (it's still on his body, but he's not tying it still)
E15 72	Warakhúi okénekhai.	em pasim maro longtaim
E15 78	Im hambukhá imukhai.	em laikim mi
E15 80	Im hambukhá inekhai.	em bin laikim mi
E15 85	Umímukhai.	em dai pinis
E15 87	Umínekhai.	em dai pinis
E15 90	Yoho ómemukhai.	paia lait i stap (em lait, na em stap olsem)
E15 91	Yoho ómenekhai.	paia lait pinis (but it's not lit anymore, it was yesterday or the day before yesterday)
E15 94	Mua húkemukhai.	em smuk pinis
E15 95	Mua húkenekhai.	em smuk pinis
E15 130	Háuhimukhai.	em amamas na stap
E15 157	Pahe khoita khahu haráimukhai.	a house like the one down there
E15 177	Opopo khunúkhimukhai.	em smel na stap (olsem)
PainimNaip 8	kopohe musu maisa hipina péwemukhaine	ol liklik pikinini faulim (naif)
PainimNaip 11	wo apa khai waka, ngora péhine	mi go antap lo kakao gaden na mi sekim naif na nogat
PainimNaip 28	araikhu ephéripina wene khaine kha ima hai wekhu rokaku khaikhu	ol pusim kar i go pinis na mi go stap nating lo tamblo
PainimNaip 29	hamunge wo kha rokaku khaipu moko epu khaipu apu kha	mi go na mipla stori wantaim ol wokman/teachers
PainimNaip 36	yokhu (óng ipap ikhu > akahe óngekhu khaikhu) kha	mi kam na malolo liklik
Histry2 10	hita yopuna khai	mipla bin kam
Histry2 13	oroka para yopina khai ni nge	ol bin kam lo daun bilo ya
Histry2 16	yopi babel yopina khai	na ol bin kam lo Babel
Histry2 18	yopi khaingu namapi khaipi kha	ol kam sindaun lo displa hap na stap nau
Histry2 22	piteko maha khaino ekhane khai	bikpla pundaun antap lo displa graun ya 
Histry2 27	ngunu piteo okene khai neinge	em bin mekim bikpla dem ples
Histry2 40	pitengu hai ine khai	em bin kamap bikpla
Histry2 58	hamunge khaingu ni khariha khaingu hinane rengamu pitengu ine khai	displa man ya lukautim displa bebi ya igo bikpla nau
Histry2 105	ngu para anani piteko hai ine khai	lo em bikpla pait i bin kamap
Histry2 107	eyepo ni nge ngu yopi phokone yapi yakiki apina kha anani piteko hai ine khai	ol lain blo em kam sapotim em na bikpla pait i bin kamap
Histry2 108	hai ine kha uru hahi ipina khai	em kamap na ol ranawe nambaut
Histry2 117	khaingu piri ipi kha yopi ngu nama apina khai	ol pas lo displa na ol bin  kam sindaun lo displa hap
Histry2 120	henge ipi no yopi kha yopi Murul nama apina khai	ol karapim na kam lo hia na kam sindaun lo Murul
Histry2 131	kohe Umang krik nama apina khai khaingu	orait ol bin sindaun lo Umang krik
Histry2 133	tonokapo ake ekhapina khai	ol i bin singsing kundu
Histry2 144	ekha makipi khaingu khane wimu	em igo insait lo ol singsing stap ya na
Histry2 147	eimu kherepe ere wongu wene khai	em tanim na kundu nogat
Histry2 148	hamunge ahe eimu wene khaine	wanpla man kisim igo pinis nau
Histry2 153	khurae khurae ipina khai	ol igo wanwan
Histry2 174	Nana akaipi wipina khai	Nana ol bihainim na go
Histry2 182	para yopina khai	ol kam lo em
Histry2 189	akaipi yopina khai	ol bihainim na kam
Histry2 198	ngu pore yopu wipuna khaino	em mipla kam stap lo hia ya
Histry2 207	nama apu yopu yopu ekhono khaipu khainoku	mipla sindaun kam,kam na nau mipla stap lo hia ya
Histry2 209	Ngarumbaiya umo khaininge ipina khai	Gnarumbaiya tu ol bin mekim olsem
Histry2 216	Nana henge imu khokhophe yaka wimu kha khanong imu eimu khane amu khai	em kalapim Nana na igo lo hapsait nau em raunim kam olsem
Histry2 219	eipu khaipu	mipla kism na stap
Histry2 221	ekhono khaipu khainoku	nau mipla stap 
Histry2 235	kopohe tf khuha khaipu khaino	olgeta ol mangi mipla stap ya
Histry2 240	tf umine khaweka apuna khai ngu para moko ninge	tf em dai na mipla putim em lo hap ya,lo en na tok ya
Histry2 254	nama apu yopuna khai ningu hare ikhu	mipla bin sindaun na kam ya em mi raitim nau
Histry2 278	yokhu, yokhu khaingu aun ikhu kha khaingu para	kam,kam,kam na mi pinisim displa na lo em
Histry2 285	na wo khuha aun imu khaima hi	yu pinisim olgeta wok ya
Histry2 304	fom pepa khaingu ni  2015	displa fom pepa ya em 2015
Histry2 307	ILG fom pepa khaingu filim era ni	mi pilim displa ILG fom pepa ya 
Histry2 358	khaingu map sahipina khai	ol bin stretim displa map
Histry2 360	omanoka hare epina khai	ol raitim lo han
Histry2 369	na Horokoi maha peke neku khahu peke amai khaima ni	graun blo yu Horokoi yu selim baundri wantaim husait
Histry2 382	kokhu ekhono ni nge apa poke emu khai	mi tok olsem na nau mi strongim istap
Histry2 405	pore wo ambukhu yokhu khaiya	mi kam lo arere blo wok
Samting 18	khangukha, no nge yani apa pókemu khai	mi putim antap (pas lo het)
Samting 31	akharara ekhono ekhu yani apa pókemu khai ninge	em bai olsem displa waitpla samting mi stuckim lo het blo mi
Samting 33	nenge Rumpa khaino keku	lo displa ples Rumpa
Samting 49	hamunge akharara na mukhimu khai Australia hamunge ahe 	wanpla waitman olsem yu, em blong Australia
Samting 52	námamu khaima khaino nge ngu nukhí we wapho	displa graun yu sindaun long en, yu noken lusim na i go
Samting 62	ngae im apoyopo, ngu ngá'ikipa ephapi khaipi	olsem na mi tokim ol pikinini blo mi na ol harim na stap
Samting 67	kokhu ngá'ikipa ephapi khaipi	mi tokim ol olsem na ol harim na stap
Samting 83	hamunge akharara moko (ekhono > kaya) yomu ngáeyamu (wore > wene khai) khaingu	tok waitman bin tokim mi bifo na em go
Samting 91	pirao keku apa pókemu khai ninge	displa samting mi kam putim lo het blo mi ya
Samting 95	opopo khuha khaingu nge ngu ekhu yokhu yani keku apa pókemu khai	displa olgeta samting mi kam stuckim antap
Samting 106	hamunge akharara kaya yone khai nge yomu ngáeyamu wene	waitman bifo em kam tokim mi na i go
Sol.Tr 24	opopo náhimukhai	kaikai i swit
PutimBebi 39	wekhu khaingu wekhu isikhu kharou	mitupla go lo displa hap na slip istap
PutimBebi 41	hitamo khuraio wekhu isikhu khaikhu	mitupla  yet go slip istap na 
PutimBebi 51	kanua amu khai ni	em slip aklos stap ya
PutimBebi 52	khaingu pira waka akhu isimu khai nge humia rikimu	em slip lo het blo en sait, em hotim skin blo en lo san 
